name,birthcity,countryName,birthyear,gender,occupation,industry,domain,TotalPageViews,StdDevPageViews,PageViewsEnglish,AverageViews
George Harrison,Liverpool,UNITED KINGDOM,1943,Male,MUSICIAN,MUSIC,ARTS,25394395,104326.4161,13859280,325569.1667
Denzel Washington,New York,UNITED STATES,1954,Male,ACTOR,FILM AND THEATRE,ARTS,25369115,144923.7562,13719712,373075.2206
Joseph Gordon-Levitt,Los Angeles,UNITED STATES,1981,Male,ACTOR,FILM AND THEATRE,ARTS,25342512,272100.0812,17635505,633562.8
Gerard Butler,Paisley,UNITED KINGDOM,1969,Male,ACTOR,FILM AND THEATRE,ARTS,25322767,125278.6143,14766928,527557.6458
Ozzy Osbourne,Aston,United Kingdom,1948,Male,SINGER,MUSIC,ARTS,25287553,73501.35707,12774904,468288.0185
Hayden Panettiere,Lower Hudson Valley,United States,1989,Female,ACTOR,FILM AND THEATRE,ARTS,25278763,83274.28075,16548199,537846.0213
Marlon Brando,Omaha,UNITED STATES,1924,Male,ACTOR,FILM AND THEATRE,ARTS,25201124,90509.12011,13101056,252011.24
Ben Affleck,San Francisco-Bay Area,UNITED STATES,1972,Male,ACTOR,FILM AND THEATRE,ARTS,25108625,214222.0465,14278487,425569.9153
Meryl Streep,Summit,UNITED STATES,1949,Female,ACTOR,FILM AND THEATRE,ARTS,25060416,211056.7401,13331188,325459.9481
Sacha Baron Cohen,Hammersmith,UNITED KINGDOM,1971,Male,ACTOR,FILM AND THEATRE,ARTS,24975783,285120.1515,16636789,454105.1455
Amanda Seyfried,Allentown,United States,1985,Female,ACTOR,FILM AND THEATRE,ARTS,24921539,211127.4777,14487611,607842.4146
Enrique Iglesias,Madrid,SPAIN,1976,Male,SINGER,MUSIC,ARTS,24746430,157240.1446,14560464,374945.9091
Sean Connery,Fountainbridge,UNITED KINGDOM,1930,Male,ACTOR,FILM AND THEATRE,ARTS,24725280,142082.2865,13701202,309066
Ian Somerhalder,Covington,UNITED STATES,1978,Male,ACTOR,FILM AND THEATRE,ARTS,24624912,243487.2875,11342641,547220.2667
Frida Kahlo,Coyoac�n,Mexico,1907,Female,PAINTER,FINE ARTS,ARTS,24591278,140772.0214,9543089,219564.9821
Michael Phelps,Towson,UNITED STATES,1985,Male,SWIMMER,INDIVIDUAL SPORTS,SPORTS,24484817,859021.4612,16055002,326464.2267
Pen�lope Cruz,Alcobendas,SPAIN,1974,Female,ACTOR,FILM AND THEATRE,ARTS,24476969,160171.0646,11767114,326359.5867
Chris Hemsworth,Melbourne,AUSTRALIA,1983,Male,ACTOR,FILM AND THEATRE,ARTS,24440640,388639.0387,15956831,763770
Tom Hardy,Hammersmith,UNITED KINGDOM,1977,Male,ACTOR,FILM AND THEATRE,ARTS,24412789,429628.2662,17582436,678133.0278
Jack Nicholson,Neptune City,United States,1937,Male,ACTOR,FILM AND THEATRE,ARTS,24238521,87550.65295,12703430,310750.2692
Pel�,Tr�s Cora��es,BRAZIL,1940,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,24153197,125882.7217,8748518,274468.1477
Steven Seagal,Lansing,UNITED STATES,1952,Male,ACTOR,FILM AND THEATRE,ARTS,24089166,110664.7202,11697558,446095.6667
Eric Clapton,Ripley,UNITED KINGDOM,1945,Male,MUSICIAN,MUSIC,ARTS,23996621,55318.96399,12548460,369178.7846
Harrison Ford,Chicago,UNITED STATES,1942,Male,ACTOR,FILM AND THEATRE,ARTS,23806375,114148.1584,13475485,377878.9683
Vladimir Putin,Saint Petersburg,Russia,1952,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,23717139,163382.5794,11910646,181046.8626
Helena Bonham Carter,Golders Green,UNITED KINGDOM,1966,Female,ACTOR,FILM AND THEATRE,ARTS,23498486,136309.8043,13089757,499967.7872
Reese Witherspoon,New Orleans,UNITED STATES,1976,Female,ACTOR,FILM AND THEATRE,ARTS,23419635,126308.9251,13760137,344406.3971
Michael J. Fox,Edmonton,Canada,1961,Male,ACTOR,FILM AND THEATRE,ARTS,23391970,109286.0994,12072882,467839.4
Hulk Hogan,Augusta,UNITED STATES,1953,Male,WRESTLER,INDIVIDUAL SPORTS,SPORTS,23368243,55910.82459,14035663,543447.5116
Randy Orton,Knoxville,UNITED STATES,1980,Male,WRESTLER,INDIVIDUAL SPORTS,SPORTS,23344519,72986.34999,13067959,614329.4474
Wiz Khalifa,Minot,United States,1987,Male,SINGER,MUSIC,ARTS,23292706,273277.5755,18162029,727897.0625
Alicia Keys,New York,United States,1981,Female,MUSICIAN,MUSIC,ARTS,23271734,161567.6635,14344652,394436.1695
Jared Leto,Bossier City,UNITED STATES,1971,Male,ACTOR,FILM AND THEATRE,ARTS,23232742,113582.0677,10700816,494313.6596
Salma Hayek,Coatzacoalcos,MEXICO,1966,Female,ACTOR,FILM AND THEATRE,ARTS,23199811,117030.085,13135514,399996.7414
Hayao Miyazaki,Bunky?,JAPAN,1941,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,23187514,97081.10736,10278215,414062.75
Amanda Bynes,Los Angeles,UNITED STATES,1986,Female,ACTOR,FILM AND THEATRE,ARTS,23110004,219234.2321,15547372,624594.7027
Kim Jong-il,Vyatskoye,Russia,1941,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,23079229,530427.501,12627669,253617.9011
Kate Beckinsale,London,UNITED KINGDOM,1973,Female,ACTOR,FILM AND THEATRE,ARTS,22936242,162301.0999,12739667,498613.9565
Robin Williams,Chicago,UNITED STATES,1951,Male,ACTOR,FILM AND THEATRE,ARTS,22886354,73782.67489,13465870,381439.2333
Anne Hathaway,New York,UNITED STATES,1982,Female,ACTOR,FILM AND THEATRE,ARTS,22832307,369252.0635,9958463,386988.2542
Jet Li,Beijing,China,1963,Male,ACTOR,FILM AND THEATRE,ARTS,22726161,148452.2991,9579912,420854.8333
Jennifer Love Hewitt,Waco,United States,1979,Female,ACTOR,FILM AND THEATRE,ARTS,22653089,109857.1733,13143008,481980.617
Diego Maradona,Buenos Aires,ARGENTINA,1960,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,22634139,161815.9023,7799370,260162.5172
Shaquille O'Neal,Newark,UNITED STATES,1972,Male,BASKETBALL PLAYER,TEAM SPORTS,SPORTS,22576212,170090.1525,15083028,451524.24
T.I.,Atlanta,UNITED STATES,1980,Male,SINGER,MUSIC,ARTS,22573624,129843.9,19677608,627045.1111
Mario Barwuah Balotelli,Palermo,ITALY,1990,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,22532081,569725.7673,8685545,388484.1552
Wayne Rooney,Croxteth,United Kingdom,1985,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,22509105,142425.291,11912264,312626.4583
Celine Dion,Charlemagne,CANADA,1968,Female,SINGER,MUSIC,ARTS,22409500,101369.0102,11516183,294861.8421
Mick Jagger,Dartford,UNITED KINGDOM,1943,Male,SINGER,MUSIC,ARTS,22402625,149144.2955,12967719,386252.1552
Jessica Biel,Ely,UNITED STATES,1982,Female,ACTOR,FILM AND THEATRE,ARTS,22399556,128928.8824,12618172,439206.9804
Mitt Romney,Detroit,UNITED STATES,1947,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,22395415,627576.9556,18442991,315428.3803
Drew Barrymore,Los Angeles,UNITED STATES,1975,Female,ACTOR,FILM AND THEATRE,ARTS,22309505,96981.36922,13154139,429028.9423
J. K. Rowling,Yate,UNITED KINGDOM,1965,Female,WRITER,LANGUAGE,HUMANITIES,22229230,169135.1104,11962949,244277.2527
Salman Khan,Indore,India,1965,Male,ACTOR,FILM AND THEATRE,ARTS,21938055,161163.1743,20233659,535074.5122
Ben Stiller,New York,UNITED STATES,1965,Male,ACTOR,FILM AND THEATRE,ARTS,21815984,80386.28929,12701426,411622.3396
Eddie Murphy,New York,UNITED STATES,1961,Male,ACTOR,FILM AND THEATRE,ARTS,21815099,113534.1024,13930118,325598.4925
Emma Roberts,Rhinebeck,UNITED STATES,1991,Female,ACTOR,FILM AND THEATRE,ARTS,21808241,131925.9093,13634955,681507.5313
Bruce Springsteen,Long Branch,United States,1949,Male,MUSICIAN,MUSIC,ARTS,21789348,102905.6184,12718127,330141.6364
Milla Jovovich,Kiev,UKRAINE,1975,Female,ACTOR,FILM AND THEATRE,ARTS,21724104,159474.7452,10833139,452585.5
Oprah Winfrey,Kosciusko,UNITED STATES,1954,Female,PRESENTER,MEDIA PERSONALITY,PUBLIC FIGURE,21685613,124894.5586,15665722,373889.8793
Jeff Hardy,Cameron,United States,1977,Male,WRESTLER,INDIVIDUAL SPORTS,SPORTS,21649599,122603.6778,11588942,541239.975
Liam Hemsworth,Melbourne,AUSTRALIA,1990,Male,ACTOR,FILM AND THEATRE,ARTS,21614952,321665.4348,13331408,745343.1724
Aishwarya Rai,Mangalore,India,1973,Female,ACTOR,FILM AND THEATRE,ARTS,21607556,108945.9914,15804157,327387.2121
Janis Joplin,Port Arthur,United States,1943,Female,SINGER,MUSIC,ARTS,21526881,116023.7835,9743076,377664.5789
Kristen Bell,Huntington Woods,UNITED STATES,1980,Female,ACTOR,FILM AND THEATRE,ARTS,21506575,94965.67131,14515272,477923.8889
Russell Brand,Grays,UNITED KINGDOM,1975,Male,ACTOR,FILM AND THEATRE,ARTS,21477421,160582.1671,17229127,715914.0333
Ted Bundy,Burlington,United States,1946,Male,EXTREMIST,OUTLAWS,PUBLIC FIGURE,21414527,69501.89256,14612548,563540.1842
Sunny Leone,Sarnia,CANADA,1981,Female,PORNOGRAPHIC ACTOR,MEDIA PERSONALITY,PUBLIC FIGURE,21407381,332400.7545,19190809,792865.963
George H. W. Bush,Boston,UNITED STATES,1924,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,21361900,96017.66184,14376982,195980.7339
Thierry Henry,Les Ulis,FRANCE,1977,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,21346807,132082.5204,9541035,313923.6324
Nina Dobrev,Sofia,BULGARIA,1989,Female,ACTOR,FILM AND THEATRE,ARTS,21319753,227460.8768,11019050,473772.2889
Orlando Bloom,Canterbury,UNITED KINGDOM,1977,Male,ACTOR,FILM AND THEATRE,ARTS,21289645,102753.8089,9933709,313083.0147
Ellen Page,Halifax,CANADA,1987,Female,ACTOR,FILM AND THEATRE,ARTS,21285325,136369.35,13281803,452879.2553
Gary Oldman,London,United Kingdom,1958,Male,ACTOR,FILM AND THEATRE,ARTS,21222575,132481.2942,12637028,359704.661
Jodie Foster,Los Angeles,UNITED STATES,1962,Female,ACTOR,FILM AND THEATRE,ARTS,21133609,259990.2332,11978525,315427
Adam Levine,Los Angeles,UNITED STATES,1979,Male,MUSICIAN,MUSIC,ARTS,21044220,265418.3806,14959608,637703.6364
James Dean,Marion,United States,1931,Male,ACTOR,FILM AND THEATRE,ARTS,21035842,81551.34442,11334879,339287.7742
Jimmy Carter,Plains,United States,1924,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,20970951,85688.54336,14141905,201643.7596
Zinedine Zidane,Marseille,FRANCE,1972,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,20929448,105232.1159,8992529,249160.0952
Rowan Atkinson,Consett,UNITED KINGDOM,1955,Male,ACTOR,FILM AND THEATRE,ARTS,20784328,146192.6067,12493002,305651.8824
Hugh Hefner,Chicago,UNITED STATES,1926,Male,BUSINESSPERSON,BUSINESS,BUSINESS & LAW,20781134,118996.1787,14740926,546871.9474
Jaden Smith,Los Angeles,UNITED STATES,1998,Male,ACTOR,FILM AND THEATRE,ARTS,20652639,226476.4592,12232764,625837.5455
Halle Berry,Cleveland,UNITED STATES,1966,Female,ACTOR,FILM AND THEATRE,ARTS,20582269,104260.8525,12489442,316650.2923
Monica Bellucci,Citt� di Castello,ITALY,1964,Female,ACTOR,FILM AND THEATRE,ARTS,20522771,92417.86956,9202192,325758.2698
Edward Norton,Boston,UNITED STATES,1969,Male,ACTOR,FILM AND THEATRE,ARTS,20504830,75197.69816,10939518,359733.8596
Kate Hudson,Los Angeles,UNITED STATES,1979,Female,ACTOR,FILM AND THEATRE,ARTS,20397759,93889.94221,12182036,416280.7959
John McCain,Panama Canal Zone,Panama,1936,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,20393867,440743.3823,16145222,229144.573
Silvio Berlusconi,Milan,ITALY,1936,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,20366592,182317.295,6007766,197733.9029
James Cameron,Kapuskasing,CANADA,1954,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,20317098,228978.0013,12182491,290244.2571
Hugo Ch�vez,Sabaneta,VENEZUELA,1954,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,20304774,593784.7814,7323619,213734.4632
Leighton Meester,Fort Worth,UNITED STATES,1986,Female,ACTOR,FILM AND THEATRE,ARTS,20287228,110859.6927,11882312,548303.4595
Tiger Woods,Los Angeles,UNITED STATES,1975,Male,GOLFER,INDIVIDUAL SPORTS,SPORTS,20276204,248971.6169,15442114,362075.0714
Stanley Kubrick,New York,UNITED STATES,1928,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,20251814,62649.4807,8832164,227548.4719
Cher,El Centro,UNITED STATES,1946,Female,ACTOR,FILM AND THEATRE,ARTS,20241395,122552.265,14360763,316271.7969
Seth MacFarlane,Kent,UNITED STATES,1973,Male,ACTOR,FILM AND THEATRE,ARTS,20184332,255173.5402,17092367,438789.8261
Hugh Laurie,Oxford,UNITED KINGDOM,1959,Male,ACTOR,FILM AND THEATRE,ARTS,20042570,61091.10846,11321007,371158.7037
Fedor Emelianenko,Luhansk Oblast,Ukraine,1976,Male,MARTIAL ARTS,INDIVIDUAL SPORTS,SPORTS,20015675,136087.2817,14489233,571876.4286
Madonna,Bay City,UNITED STATES,1958,Female,MUSICIAN,MUSIC,ARTS,19996250,154348.1012,2068280,212726.0638
Ringo Starr,Liverpool,UNITED KINGDOM,1940,Male,MUSICIAN,MUSIC,ARTS,19978182,76671.76419,10709234,277474.75
Elton John,Pinner,UNITED KINGDOM,1947,Male,MUSICIAN,MUSIC,ARTS,19975879,78726.17084,11632702,312123.1094
Mickey Rourke,Albany,UNITED STATES,1952,Male,ACTOR,FILM AND THEATRE,ARTS,19966444,190508.4184,11733570,443698.7556
Cheryl Cole,Newcastle upon Tyne,UNITED KINGDOM,1983,Female,MUSICIAN,MUSIC,ARTS,19931520,147735.4157,15149909,538689.7297
Nicolas Sarkozy,Paris,FRANCE,1955,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,19888620,175453.4807,6334883,159108.96
Ralph Fiennes,Ipswich,UNITED KINGDOM,1962,Male,ACTOR,FILM AND THEATRE,ARTS,19857058,147738.1557,10995949,461792.0465
Josh Hutcherson,Union,UNITED STATES,1992,Male,ACTOR,FILM AND THEATRE,ARTS,19834357,291912.3146,11528450,583363.4412
Sean Penn,Los Angeles,UNITED STATES,1960,Male,ACTOR,FILM AND THEATRE,ARTS,19807896,105159.0261,10117328,347506.9474
Rachel Weisz,London,United Kingdom,1970,Female,ACTOR,FILM AND THEATRE,ARTS,19698635,153479.9078,11698196,371672.3585
Victoria Justice,Hollywood,UNITED STATES,1993,Female,ACTOR,FILM AND THEATRE,ARTS,19688405,162469.4753,11457641,729200.1852
Aaliyah,New York,UNITED STATES,1979,Female,SINGER,MUSIC,ARTS,19682360,83468.13544,13628932,410049.1667
Gabriel Garc�a M�rquez,Aracataca,COLOMBIA,1927,Male,WRITER,LANGUAGE,HUMANITIES,19679103,78135.12025,4139105,191059.2524
Kirsten Dunst,Point Pleasant,UNITED STATES,1982,Female,ACTOR,FILM AND THEATRE,ARTS,19618882,87690.9402,9984409,321621.0164
Ice Cube,Los Angeles,United States,1969,Male,SINGER,MUSIC,ARTS,19615977,49328.94811,13897293,417361.2128
Pamela Anderson,Ladysmith,CANADA,1967,Female,ACTOR,FILM AND THEATRE,ARTS,19552713,53483.37794,11316913,320536.2787
Michael Clarke Duncan,Chicago,UNITED STATES,1957,Male,ACTOR,FILM AND THEATRE,ARTS,19546359,826994.2394,11824521,361969.6111
Lea Michele,New York,UNITED STATES,1986,Female,ACTOR,FILM AND THEATRE,ARTS,19506147,238302.0968,12862074,650204.9
Jude Law,Lewisham,United Kingdom,1972,Male,ACTOR,FILM AND THEATRE,ARTS,19426719,95676.76495,9426168,366541.8679
John Wayne,Winterset,UNITED STATES,1907,Male,ACTOR,FILM AND THEATRE,ARTS,19285086,76697.14699,12201667,257134.48
Ewan McGregor,Perth,UNITED KINGDOM,1971,Male,ACTOR,FILM AND THEATRE,ARTS,19280024,84805.15966,9877754,385600.48
Russell Crowe,Wellington,NEW ZEALAND,1964,Male,ACTOR,FILM AND THEATRE,ARTS,19247359,120288.9179,9584559,337672.9649
Jean-Paul Sartre,Paris,FRANCE,1905,Male,WRITER,LANGUAGE,HUMANITIES,19009595,74718.76433,5518705,179335.8019
Catherine Zeta-Jones,Swansea,UNITED KINGDOM,1969,Female,ACTOR,FILM AND THEATRE,ARTS,18998162,119567.5256,10520402,292279.4154
Winona Ryder,Olmsted County,United States,1971,Female,ACTOR,FILM AND THEATRE,ARTS,18976692,83224.33499,10791780,338869.5
Kylie Minogue,Melbourne,AUSTRALIA,1968,Female,SINGER,MUSIC,ARTS,18946497,83036.28985,10828158,246058.4026
Cobie Smulders,Vancouver,CANADA,1982,Female,ACTOR,FILM AND THEATRE,ARTS,18904652,187729.0401,11952914,510936.5405
Adele,Tottenham,UNITED KINGDOM,1988,Female,SINGER,MUSIC,ARTS,18869936,314968.0782,6430805,285908.1212
Shawn Michaels,Chandler,UNITED STATES,1965,Male,WRESTLER,INDIVIDUAL SPORTS,SPORTS,18857555,89518.57238,11778718,554633.9706
Ayrton Senna,S�o Paulo,BRAZIL,1960,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,18835095,102857.6164,6642249,294298.3594
CM Punk,Chicago,UNITED STATES,1978,Male,WRESTLER,INDIVIDUAL SPORTS,SPORTS,18824912,168917.7552,13203463,537854.6286
Amy Adams,Vicenza,ITALY,1974,Female,ACTOR,FILM AND THEATRE,ARTS,18820624,151316.53,12715663,400438.8085
Adriana Lima,Salvador,BRAZIL,1981,Female,MODEL,MEDIA PERSONALITY,PUBLIC FIGURE,18812150,82749.51128,10388392,400258.5106
Josef Mengele,G�nzburg,GERMANY,1911,Male,PHYSICIAN,MEDICINE,SCIENCE & TECHNOLOGY,18767044,66884.02122,8936361,390980.0833
Jos� Mourinho,Set�bal,PORTUGAL,1963,Male,COACH,TEAM SPORTS,SPORTS,18714273,184368.7379,7216513,297051.9524
Sarah Michelle Gellar,New York,UNITED STATES,1977,Female,ACTOR,FILM AND THEATRE,ARTS,18689044,61766.33342,11372099,424751
Liv Tyler,New York,UNITED STATES,1977,Female,ACTOR,FILM AND THEATRE,ARTS,18678911,94551.98198,9824460,381202.2653
Roman Pola?ski,Paris,FRANCE,1933,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,18610076,119371.6905,9530965,300162.5161
Johnny Galecki,Bree,Belgium,1975,Male,ACTOR,FILM AND THEATRE,ARTS,18581540,187479.1242,11673809,688205.1852
Steven Williams,San Antonio,UNITED STATES,1964,Male,WRESTLER,INDIVIDUAL SPORTS,SPORTS,18539407,69137.42561,13733882,514983.5278
Donald Trump,New York,UNITED STATES,1946,Male,BUSINESSPERSON,BUSINESS,BUSINESS & LAW,18473809,135688.1754,12900446,355265.5577
Michael Schumacher,H�rth,Germany,1969,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,18467043,168861.6004,6761866,202934.5385
Dave Grohl,Warren,United States,1969,Male,MUSICIAN,MUSIC,ARTS,18427139,88586.82766,11545742,383898.7292
Colin Farrell,Castleknock,Ireland,1976,Male,ACTOR,FILM AND THEATRE,ARTS,18413756,90221.78332,9632172,383619.9167
Daniel Day-Lewis,Greenwich,UNITED KINGDOM,1957,Male,ACTOR,FILM AND THEATRE,ARTS,18412164,371240.1951,12637897,354080.0769
River Phoenix,Madras,UNITED STATES,1970,Male,ACTOR,FILM AND THEATRE,ARTS,18383576,68658.99958,11518989,540693.4118
Michael Douglas,New Brunswick,UNITED STATES,1944,Male,ACTOR,FILM AND THEATRE,ARTS,18370864,137224.1162,9900150,306181.0667
Bear Grylls,Isle of Wight,UNITED KINGDOM,1974,Male,PRESENTER,MEDIA PERSONALITY,PUBLIC FIGURE,18339544,107246.8668,10842916,458488.6
Didier Drogba,Abidjan,Ivory Coast,1978,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,18330708,215357.3058,8109264,286417.3125
Ludacris,Urbana-Champaign,UNITED STATES,1977,Male,MUSICIAN,MUSIC,ARTS,18292016,69234.61707,13809159,494378.8108
Pierce Brosnan,Drogheda,IRELAND,1953,Male,ACTOR,FILM AND THEATRE,ARTS,18260060,121747.0897,10135887,294517.0968
Heidi Klum,Bergisch Gladbach,GERMANY,1973,Female,MODEL,MEDIA PERSONALITY,PUBLIC FIGURE,18220650,85266.13473,10586516,364413
Katie Holmes,Toledo,UNITED STATES,1978,Female,ACTOR,FILM AND THEATRE,ARTS,18181174,187894.6574,10822338,386833.4894
Robbie Williams,Stoke-on-Trent,UNITED KINGDOM,1974,Male,SINGER,MUSIC,ARTS,18156830,93806.53304,8570412,279335.8462
Katrina Kaif,Hong Kong,China,1984,Female,ACTOR,FILM AND THEATRE,ARTS,18144428,178970.5074,17063574,567013.375
Angela Merkel,Hamburg,Germany,1954,Female,POLITICIAN,GOVERNMENT,INSTITUTIONS,18136237,118139.4496,5703830,161930.6875
Albert Camus,Dr�an,ALGERIA,1913,Male,WRITER,LANGUAGE,HUMANITIES,18091886,225236.2088,5388929,190440.9053
Christopher Nolan,London,UNITED KINGDOM,1970,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,18040206,221631.862,11115497,311038.0345
Martin Sheen,Dayton,UNITED STATES,1940,Male,ACTOR,FILM AND THEATRE,ARTS,18030511,205671.3555,12056481,400678.0222
Axl Rose,Lafayette,UNITED STATES,1962,Male,SINGER,MUSIC,ARTS,18025270,64096.25374,9436159,429173.0952
Jeffrey Dahmer,West Allis,United States,1960,Male,EXTREMIST,OUTLAWS,PUBLIC FIGURE,18022802,65852.68304,13338026,667511.1852
Joaquin Phoenix,San Juan,PUERTO RICO,1974,Male,ACTOR,FILM AND THEATRE,ARTS,18004693,125535.9698,12459594,428683.1667
Alan Turing,Maida Vale,UNITED KINGDOM,1912,Male,COMPUTER SCIENTIST,COMPUTER SCIENCE,SCIENCE & TECHNOLOGY,17997811,928280.0478,8685854,166646.3981
Marion Cotillard,Paris,FRANCE,1975,Female,ACTOR,FILM AND THEATRE,ARTS,17940092,153865.8181,8934893,345001.7692
Tina Turner,Nutbush,UNITED STATES,1939,Female,SINGER,MUSIC,ARTS,17937526,65165.26351,8938798,326136.8364
Eva Mendes,Miami,UNITED STATES,1974,Female,ACTOR,FILM AND THEATRE,ARTS,17930493,98490.90418,10317118,381499.8511
Mesut �zil,Gelsenkirchen,GERMANY,1988,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,17921252,270670.1682,6562863,303750.0339
Jack Black,Los Angeles,UNITED STATES,1969,Male,ACTOR,FILM AND THEATRE,ARTS,17900822,64079.93936,10158477,380868.5532
Stevie Wonder,Saginaw,UNITED STATES,1950,Male,SINGER,MUSIC,ARTS,17900611,72495.0401,9655758,337747.3774
Grace Kelly,Philadelphia,UNITED STATES,1929,Female,ACTOR,FILM AND THEATRE,ARTS,17860537,113940.5005,9936241,274777.4923
Lance Armstrong,Plano,UNITED STATES,1971,Male,CYCLIST,INDIVIDUAL SPORTS,SPORTS,17834452,326969.3108,10474657,241006.1081
Stephenie Meyer,Hartford,UNITED STATES,1973,Female,WRITER,LANGUAGE,HUMANITIES,17765453,147361.8991,7651497,341643.3269
Miranda Kerr,Sydney,AUSTRALIA,1983,Female,MODEL,MEDIA PERSONALITY,PUBLIC FIGURE,17759072,144775.9112,10506843,479974.9189
Carlos Slim Hel�,Mexico City,MEXICO,1940,Male,BUSINESSPERSON,BUSINESS,BUSINESS & LAW,17758978,167345.6334,8582062,362428.1224
Rosa Parks,Tuskegee,UNITED STATES,1913,Female,SOCIAL ACTIVIST,ACTIVISM,PUBLIC FIGURE,17724184,128575.7778,12637653,249636.3944
Sarah Jessica Parker,Nelsonville,UNITED STATES,1965,Female,ACTOR,FILM AND THEATRE,ARTS,17698576,73213.18321,10126145,368720.3333
John Mayer,Bridgeport,UNITED STATES,1977,Male,MUSICIAN,MUSIC,ARTS,17693918,68086.98644,12497636,505540.5143
Banksy,Bristol,United Kingdom,1974,Male,ARTIST,FINE ARTS,ARTS,17615092,151965.4085,12773502,419406.9524
Cory Monteith,Calgary,CANADA,1982,Male,ACTOR,FILM AND THEATRE,ARTS,17613744,606623.9306,10652703,629062.2857
Barbra Streisand,New York,United States,1942,Female,SINGER,MUSIC,ARTS,17611980,153537.8341,9874466,288720.9836
�dith Piaf,Paris,France,1915,Female,SINGER,MUSIC,ARTS,17576513,105318.2672,5446276,193148.4945
Heinrich Himmler,Munich,GERMANY,1900,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,17558545,47411.26628,7231619,250836.3571
Wladimir Klitschko,Semey,Kazakhstan,1976,Male,BOXER,INDIVIDUAL SPORTS,SPORTS,17489664,203047.2514,8975357,514401.8824
Will Ferrell,Los Angeles,UNITED STATES,1967,Male,ACTOR,FILM AND THEATRE,ARTS,17485814,86980.43439,13436100,514288.6471
Paul Newman,Shaker Heights,United States,1925,Male,ACTOR,FILM AND THEATRE,ARTS,17471522,207571.1957,10636360,242660.0278
Steven Tyler,New York,UNITED STATES,1948,Male,SINGER,MUSIC,ARTS,17445293,183414.8683,11238886,484591.4722
Nas,New York,United States,1973,Male,SINGER,MUSIC,ARTS,17394479,69586.65898,15503618,457749.4474
Brandon Lee,San Francisco-Bay Area,UNITED STATES,1965,Male,ACTOR,FILM AND THEATRE,ARTS,17369758,67339.87037,9684995,496278.8
Phil Collins,Hounslow,United Kingdom,1951,Male,SINGER,MUSIC,ARTS,17321654,58467.23518,8755111,346433.08
Martin Scorsese,New York,UNITED STATES,1942,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,17289562,96122.94609,8895835,261963.0606
